OBJECT,z,rho_impact,rho_rvir,mstars,gal_type
J0843+4117,1.1007597,1059.721067151296,7.479303106294519,10.196464865707465,SF
J0843+4117,1.105712,1026.1337514703207,7.5283803923410595,10.122186143214728,SF
J0843+4117,1.1898119,312.9386604268891,2.393647042515364,10.099912366101638,SF
J0843+4117,1.2146415,1101.147722639304,6.121321702743669,10.650910599804753,SF
J0914+2823,0.0576563,82.62074497639564,1.037744307383776,7.306123093722407,SF
J0914+2823,0.0936192,190.7147610158174,2.2265085097564072,7.6021149091126885,
J0914+2823,0.1372029,228.46770270509964,2.260468034140431,8.177478507394742,
J0914+2823,0.179274,571.806412879567,5.971644867338926,8.095805061646296,SF
J0914+2823,0.1807166,650.0423140622079,5.0842639562975664,8.931303118332304,SF
J0914+2823,0.218071,650.1402981228356,2.6348488871795226,10.4558756529951,SF
J0914+2823,0.2217822,560.6591018627595,4.293099993104115,9.053700830752826,
J0914+2823,0.2223449,628.7300178160798,3.67217266890169,9.768792045818898,
J0914+2823,0.2265092,463.27780151428743,1.874454760112231,10.46454657499569,SF
J0914+2823,0.2277552,564.5283705989888,3.137340105090874,9.892761475904408,SF
J0914+2823,0.2282073,315.7243602857793,1.1824772566966768,10.555288576738072,SF+E
J0914+2823,0.2533723,294.2489564351531,3.392966527790162,7.9427788234610865,
J0914+2823,0.25616,380.4970115635707,3.287793469335807,8.768234600989073,
J0914+2823,0.27057,393.37778285918847,2.139273264687047,9.989633153747318,
J0914+2823,0.2894284,553.7069735472435,5.017301416527814,8.68685075066356,SF
J0914+2823,0.2895963,417.97243367384925,3.4572581656722097,8.941104365575324,SF
J0914+2823,0.3035512,878.6388211672953,9.463252199396958,8.223246540360826,
J0914+2823,0.3083012,315.0261265880505,2.6731179625791563,8.898392123976382,SF+E
J0914+2823,0.3111439,334.56793958441733,3.1983905311481324,8.570915973436936,SF
J0914+2823,0.3123893,702.0046775850644,5.870898935369959,8.944519065860023,SF
J0914+2823,0.3148,651.5657440422763,3.090871274831167,10.300496919357954,
J0914+2823,0.3156181,662.0159637581609,3.6389217718918236,10.01492227904285,
J0914+2823,0.320604,442.3706756825547,2.9273747508346,9.580273193142013,
J0914+2823,0.33295,701.5146764819585,4.789658849507365,9.51605051359092,
J0914+2823,0.3368483,848.9408343445926,8.281198979215604,8.554754968193595,
J0914+2823,0.3420625,691.9191092876484,7.231972288743464,8.370282949250026,
J0914+2823,0.3448623,578.3184695797025,6.707386993520185,8.083489136601512,
J0914+2823,0.36717,1070.0537152271884,6.2581978052385,9.93318065434156,
J0914+2823,0.3824471,738.6133950669248,5.728096734620445,9.247516408514056,
J0914+2823,0.3838043,729.1504075352045,6.300156393447518,8.958726663258016,SF+E
J0914+2823,0.4028481,596.6704768087893,4.764028722647385,9.197555726051126,SF
J0914+2823,0.4030309,584.3894877853115,4.0474669414181115,9.56770885995214,SF
J0914+2823,0.4084007,1097.9997046220637,11.067755227807185,8.573218631624952,
J0914+2823,0.4097898,358.0552997526003,2.286783010003961,9.775618909620363,
J0914+2823,0.4370343,746.3132433924262,7.580359846806966,8.594765029800554,
J0914+2823,0.438912,363.90242291617926,2.2364167605385834,9.898351066689576,
J0914+2823,0.4528309,974.0146594902681,9.182216671293528,8.820196456497628,SF
J0914+2823,0.4792824,920.5398211736843,6.842949200398421,9.48183109352991,SF
J0914+2823,0.4885249,181.43781768732111,1.6129274996037026,9.026651503629495,
J0914+2823,0.490147,746.7518496448307,5.818777331641823,9.37456131401269,
J0914+2823,0.4995857,667.3001942762194,3.445226597199334,10.312089976595125,SF
J0914+2823,0.5093191,900.4654871615771,7.006011036345463,9.402141220503967,SF
J0914+2823,0.5096899,995.3547146310307,6.2518942761235605,9.923953430058525,SF+E
J0914+2823,0.5101047,552.463298087143,2.6520848927598037,10.439270820491117,SF+E
J0914+2823,0.5101583,766.538241656095,7.413934968804541,8.830682018967732,SF
J0914+2823,0.5107269,636.5866237475894,4.417794967632184,9.69020545275731,SF
J0914+2823,0.5177239,1164.113425918411,9.851341291534148,9.194804932256622,SF
J0914+2823,0.5236107,838.2442151704422,8.090822746292456,8.854443946123583,SF
J0914+2823,0.53584,745.4269899471467,3.0917591348861078,10.641641984997644,
J0914+2823,0.563741,650.5959347510519,3.0231351125718233,10.523233235728165,SF
J0914+2823,0.5639176,649.6860176982157,32526.88926031017,,SF
J0914+2823,0.58471,615.2265939334732,5.129509694286859,9.31661121732543,
J0914+2823,0.59841,1001.5535637772771,1.3779021324465235,11.200523646975336,E
J0914+2823,0.5993769,303.5838162150758,1.6622080584860413,10.289547116030537,SF
J0914+2823,0.5995515,695.9836675319214,5.6583725315461635,9.398671197445635,SF
J0914+2823,0.5998,274.41998819780775,0.46488994277196527,11.127050823820394,E
J0914+2823,0.6007349,381.010824706138,19524.587712658453,,SF
J0914+2823,0.6008387,385.5740939915303,3.1960547088443976,9.350898709060731,SF
J0914+2823,0.6317785,297.87432243888543,1.8819302930510007,10.032691296919388,SF
J0914+2823,0.6323515,704.927580928516,5.098059333425521,9.724789539467647,SF
J0914+2823,0.63845,354.64342808338716,1.8995355931259756,10.359324908803407,E
J0914+2823,0.63905,988.3532133619352,4.357208027799374,10.633624301990592,E
J0914+2823,0.64593,603.7860464486437,4.543562924489751,9.64361983907428,
J0914+2823,0.6464829,846.3588929860356,8.384203850827001,8.945625936093409,SF
J0914+2823,0.6478769,319.85358924743747,1.4384703453708214,10.615902627984124,SF
J0914+2823,0.6479757,840.7553160021794,4.1209713410653555,10.50492241660112,
J0914+2823,0.6494951,701.1165351024908,4.273530862332932,10.124572688043498,
J0914+2823,0.6650901,900.6618225655975,5.53521661578178,10.1216476174001,SF
J0914+2823,0.66949,1440.5780260062004,8.657103670323343,10.17100400883886,
J0914+2823,0.6781503,466.5155228622331,3.2789657777294807,9.839548311169953,SF+E
J0914+2823,0.6797891,1246.2673861781575,10.838832807297493,9.321349757526475,
J0914+2823,0.6962556,1164.579934032373,9.846039759043718,9.411437998011994,SF
J0914+2823,0.6967285,874.5631934898403,8.061078817913417,9.193057856442163,SF
J0914+2823,0.69764,1218.4390010421218,10.98173893040447,9.251346649622251,SF
J0914+2823,0.727,1244.9452566530667,11.132804441484526,9.304982278163182,SF
J0914+2823,0.727853,1042.750085243876,9.82111647041704,9.174194858550315,SF
J0914+2823,0.73186,864.6367779875545,5.99990161085205,9.921640415460745,SF+E
J0914+2823,0.7318995,203.88109954545646,1.2710162735999133,10.151179891185171,
J0914+2823,0.7319061,691.5710572542924,2.7271268353699085,10.782755422486069,E
J0914+2823,0.7327991,777.6942693116636,5.292148254996373,9.966096639654236,SF
J0914+2823,0.7331311,138.17595795230412,0.43393799045135373,10.921714525673275,E
J0914+2823,0.7335916,657.496846280752,2.800528549807769,10.717419293693501,E
J0914+2823,0.7345647,990.1716498684883,1.5946690812079052,11.17105251856405,E
J0914+2823,0.7359719,1226.2454828395803,6.890291502974856,10.350552672204692,E
J0914+2823,0.7389049,1053.3347635655027,8.549978499032656,9.559203589896656,SF
J0914+2823,0.7396043,88.49041307202086,0.7388221629166386,9.49060967554186,
J0914+2823,0.7727811,128.42472852605053,1.1140261725511813,9.431909968024044,SF
J0914+2823,0.7728678,130.03744373778846,1.3411679095249744,8.994137590942803,
J0914+2823,0.7804299,839.6328902253623,6.992289609754733,9.540594575385606,
J0914+2823,0.7888199,668.5927176384912,4.965397201652323,9.821942425846288,SF
J0914+2823,0.7895154,341.0471849078119,2.700069799908728,9.672320903475258,
J0914+2823,0.7935506,1364.9363648852448,10.915394024025378,9.652364894814419,SF
J0914+2823,0.798964,891.3214889186653,7.305953702639611,9.598492791638812,SF
J0914+2823,0.83235,851.2714407956068,5.40425488416039,10.198622580245765,E
J0914+2823,0.8362388,1268.5815046073649,7.263375553430488,10.39091100289617,
J0914+2823,0.838638,462.7460456197336,3.7131983046172565,9.68956306526971,SF
J0914+2823,0.8398509,756.7203260705769,6.95995776347915,9.358628083648416,
J0914+2823,0.8763988,386.3918029590365,2.1197180270980263,10.486227490917912,
J0914+2823,0.8789293,1392.3402138266827,9.037320791340347,10.192225810300327,SF
J0914+2823,0.89628,715.5133749212023,4.73142082157321,10.169039598921819,
J0914+2823,0.9188333,1238.9464683978947,10.84471169317945,9.560982559239655,SF
J0914+2823,0.9256276,631.6600662573036,5.051678437161869,9.780952405381592,SF
J0914+2823,0.9411152,1050.4946701337199,10.012868293471378,9.375900369146422,
J0914+2823,0.9497475,526.838291853332,2.5734173851578244,10.678873021023692,
J0914+2823,0.95109,130.37580642217145,1.255427546880788,9.360956031003122,
J0914+2823,0.9764553,681.0294982252998,6.600685769084876,9.370536665227617,SF
J0914+2823,0.9785488,307.60855667980144,2.2764765078559197,10.001808514358327,SF+E
J0914+2823,0.9842042,266.4376708615331,2.330362856394865,9.626081656342903,SF
J0914+2823,0.9928255,1339.5826409362048,12.071697294380332,9.563089617822794,SF
J0914+2823,0.9989089,1143.639777218026,9.815665279039738,9.684421117515933,SF
J0914+2823,0.9995264,1210.6568214234837,11.943917336251891,9.35010256254894,SF
J0914+2823,1.0121323,1637.9228273361239,13.435377475497486,9.801542280737436,SF
J0914+2823,1.0350982,1512.672274278072,9.419328454531797,10.3828298046065,
J0914+2823,1.0484914,1205.4863189321595,9.895143482372175,9.832056359242278,
J0914+2823,1.0695472,1026.3712588425822,8.456895848773048,9.841740308899695,
J0914+2823,1.080179,1239.4515825049332,6.387097270333524,10.67929153960278,
J0914+2823,1.0896354,833.7345187154979,4.33664477789843,10.672895013368526,
J0914+2823,1.1109645,1554.6566107465026,15.109732833057858,9.493262157772532,
J0914+2823,1.1157486,784.8260971522175,7.2697308584025375,9.611836475284681,SF
J0914+2823,1.119396,954.6181283177871,7.46341161384787,9.999175146753835,SF
J0914+2823,1.1197874,1256.5481430991458,6.514207655100096,10.69032169430799,SF
J0914+2823,1.12002,429.5280117856097,3.41699357986071,9.962036120874076,SF
J0914+2823,1.1213918,269.5882791875234,1.9679726112703029,10.144281859375672,SF
J0914+2823,1.1364484,1383.8180788195143,11.212911218151707,9.935162818347589,SF
J0914+2823,1.1398693,1146.6024848751,10.380504311080571,9.68682233470297,SF
J0914+2823,1.1454604,1145.2098397636278,7.6659240290142465,10.328073357140552,
J0914+2823,1.1575029,153.45550885023434,1.3872076444651245,9.705627518596641,SF
J0914+2823,1.1736294,1444.8972702110982,14.572021160273772,9.462126365918145,SF
J0914+2823,1.1742409,308.35998680322695,0.22691696659468436,11.451027895633977,E
J0914+2823,1.1788901,1276.7928758011049,12.20051622104776,9.59478856970475,
J0914+2823,1.197147,1370.605317657329,13.10918831318014,9.608587128617485,SF
J0914+2823,1.2384948,1534.4374625647933,12.729592790102073,9.964974194939307,SF
J0914+2823,1.23939,1093.9278600794253,8.56861303577261,10.087562070507818,
J0914+2823,1.32503,766.2037989838204,5.2689589045292955,10.39354817288263,SF
J0935+0204,0.0,-1.006867755718345,-32.23276611583245,,Star
J0935+0204,0.0,-1.3168793985538394,-42.15714071214907,,Star
J0935+0204,0.0,-1.1637568548153052,-37.255242611475225,,Star
J0935+0204,0.0,-2.0100247010646557,-64.34673839588787,,Star
J0935+0204,9.84e-05,-1.513330979733723,-48.45089445634213,,
J0935+0204,0.00036,-0.8259653902479921,-26.451074062216364,,Star
J0935+0204,0.0923018,340.2475853147117,3.202940002087691,8.24239574004417,SF
J0935+0204,0.0948894,150.82029437181134,1.0953632317896362,9.0074661974256,E
J0935+0204,0.0999556,142.9369711738478,1.5458035646863608,7.843506868708594,SF
J0935+0204,0.1073154,414.40793587976157,3.631811347584469,8.480986387971663,
J0935+0204,0.1107014,366.2359778564214,4.389446441481656,7.558413672244955,
J0935+0204,0.1252984,195.74596421103936,1.1616959764453807,9.605226091304974,SF+E
J0935+0204,0.1317661,290.3181313153214,2.7473181641520465,8.29854518480603,SF
J0935+0204,0.16767,162.23536433048199,0.9603494750480807,9.667086207076995,
J0935+0204,0.1840639,677.7131486026227,5.594593587910614,8.783227668607285,
J0935+0204,0.1939088,688.7183257936199,7.758670739351526,7.902132339523327,
J0935+0204,0.1996614,658.2260421420484,5.085655905331911,8.995097333200123,
J0935+0204,0.2085924,340.91444381200455,2.9359523629763102,8.702099233796721,SF
J0935+0204,0.2236858,668.1408758521321,4.656968554374361,9.31445481836872,SF
J0935+0204,0.22557,321.2422592333383,2.103631328747323,9.483279118908445,SF
J0935+0204,0.2256141,356.80223354775814,2.201087958582551,9.637286340331118,SF
J0935+0204,0.2267267,445.90501356233347,3.015707255241509,9.399546594598794,SF
J0935+0204,0.2269635,380.73243163974854,2.4486775027772367,9.53217266862759,SF+E
J0935+0204,0.2277425,564.2244184151303,5.7493498190132355,8.25255252112721,
J0935+0204,0.2328023,235.2640855646626,1.9802986082934129,8.805425822243768,SF
J0935+0204,0.25602,431.2517003795782,1.1036128376264307,10.841902514391519,
J0935+0204,0.2623559,369.1036181386132,2.8057602672115616,9.13369111937702,SF
J0935+0204,0.2623594,141.30162009254113,1.142652240011394,8.96299493628749,SF
J0935+0204,0.26272,427.8939098449703,17296.901343844027,,SF+E
J0935+0204,0.2715404,641.859236371154,3.8760284561958622,9.747601561015182,
J0935+0204,0.2835753,721.1071893797974,5.596984573081127,9.107356520785347,
J0935+0204,0.2920788,638.2831698501652,4.803657002282856,9.203457610773668,
J0935+0204,0.2925533,455.34668729270237,18841.513506922784,,
J0935+0204,0.2945654,851.6479654492337,9.884759853877874,7.996323579964234,
J0935+0204,0.31734,601.9503942587207,4.560317361736332,9.220982170667995,SF
J0935+0204,0.3185991,285.0139393528663,1.5869185403529869,9.99008106363624,SF
J0935+0204,0.32955,614.1243545741642,1.992432255175375,10.739469828678011,E
J0935+0204,0.3299305,485.7601803720311,3.9818096652653576,9.025069701674196,SF
J0935+0204,0.34006,945.5512283369083,6.940982136685009,9.336195338146236,
J0935+0204,0.344123,717.6854385456262,7.385311519948605,8.41707565123515,
J0935+0204,0.3495139,360.92176922739463,2.5911792782778056,9.407207091291804,SF
J0935+0204,0.3536735,481.16054519026704,2.998674568485148,9.769312456067244,SF
J0935+0204,0.3555047,362.82456851433324,0.948264985334893,10.875797246379719,SF+E
J0935+0204,0.35573,186.49924683359342,0.6393045809752668,10.713386870529732,E
J0935+0204,0.37918,582.2577013895686,2.891220779352498,10.27772411630717,
J0935+0204,0.38236,567.3203756816504,4.908905673846936,8.952777449957738,SF+E
J0935+0204,0.4157514,145.999967548211,1.1771327361483581,9.188979284074954,SF+E
J0935+0204,0.4207927,1094.667420571741,6.113106356513345,10.089453288626055,E
J0935+0204,0.4213445,413.4995297153238,3.172771972157459,9.327039633556709,SF
J0935+0204,0.423919,1097.1380491930386,7.735677529559872,9.548227166065448,
J0935+0204,0.4247206,412.3492133169398,3.6814157145130597,8.92781660929772,SF
J0935+0204,0.4247313,325.396105376852,2.430644537171034,9.401305366750153,SF
J0935+0204,0.4249365,547.3161985968578,4.265513074289896,9.290843552857767,SF
J0935+0204,0.4258628,269.3940891804823,2.673436099887229,8.641834076643313,SF
J0935+0204,0.42919,632.2423064349442,2.0374155732250165,10.792915729987312,E
J0935+0204,0.4320457,770.6006044892522,6.099031782030473,9.25958305072409,SF
J0935+0204,0.43491,646.727841614315,3.3902093798790767,10.22832217183847,SF+E
J0935+0204,0.4367146,812.2075249517236,7.360574107311538,8.904212819092798,
J0935+0204,0.4461295,760.164883079536,6.608706278967313,9.028913353148067,SF
J0935+0204,0.4655281,633.1333175693488,5.151177894803507,9.230739888779633,SF
J0935+0204,0.48577,574.2882708888046,2.0746474058290385,10.73987825590722,E
J0935+0204,0.4877234,922.4661521143894,8.354826912446617,8.975875781809199,SF
J0935+0204,0.4889075,618.8164901712946,4.449401452392368,9.57739885735492,SF
J0935+0204,0.491514,588.3384050011797,4.346664563668004,9.512268452863292,SF
J0935+0204,0.5078136,581.2800447073923,3.7976465415561904,9.831267440735783,
J0935+0204,0.516,947.750856483834,5.335125260935625,10.164134339493073,
J0935+0204,0.5194963,716.067103849847,4.776368960484556,9.795123613799532,SF
J0935+0204,0.5390927,984.0367703659796,5.047526430510285,10.355383506176889,SF+E
J0935+0204,0.5392601,979.0101922881626,7.708513410503045,9.40813118283203,SF
J0935+0204,0.57626,41.77448175264615,0.16304309346891022,10.720895649938097,E
J0935+0204,0.61934,460.6928541941682,2.8937847430237382,10.03333151936725,
J0935+0204,0.6236822,762.8550140370608,5.599783895779591,9.679614845026952,SF
J0935+0204,0.6453452,993.1349481615117,6.296088596059454,10.03813619179476,SF+E
J0935+0204,0.6493463,144.0001086486188,0.23259868800334751,11.154120226775595,E
J0935+0204,0.6522154,387.4171431297263,3.1020238393653363,9.497773452488206,SF
J0935+0204,0.6536314,320.3805063192095,2.1982040499743896,9.870318721075867,SF+E
J0935+0204,0.6772537,452.72369925010037,2.3915232496880234,10.411242951271781,
J0935+0204,0.6795687,653.5712562777348,6.238114353810902,9.082891787298383,
J0935+0204,0.6807353,595.2599639906659,4.233926175119034,9.81456064267726,SF+E
J0935+0204,0.6846193,829.4335785204307,3.430286909391497,10.721627201221313,SF+E
J0935+0204,0.6853474,1055.229899505092,7.684224612681065,9.764133554506053,SF+E
J0935+0204,0.6964057,1115.7440338348779,6.6747716132033705,10.203018540756535,SF+E
J0935+0204,0.7466136,1320.2456971621793,2.962239117909474,11.06036623661213,E
J0935+0204,0.7488418,840.5776738871633,2.3584084975164923,10.976385125634527,
J0935+0204,0.75771,1582.8566845551788,10.189373511713484,10.107801714423163,E
J0935+0204,0.7937556,819.7746050726613,3.7134838566250457,10.685083544981273,
J0935+0204,0.806089,661.6227921744023,3.4319406845370435,10.524976773291398,E
J0935+0204,0.8085868,363.30165180349286,2.77511933862569,9.775890782896322,
J0935+0204,0.8095545,834.9667413228464,5.84800222022534,9.97368640369527,SF+E
J0935+0204,0.8222061,1227.235796803207,6.132560010874614,10.585303083681394,
J0935+0204,0.8229753,908.9083381527706,5.87635030450345,10.154535197538102,SF+E
J0935+0204,0.8275475,352.90657788963654,2.400542989070999,10.052965743061195,SF
J0935+0204,0.8470868,581.8030287469142,4.326966744138256,9.874179783288549,
J0935+0204,0.8750751,501.8298436752545,3.7378910369598164,9.896588773335209,SF
J0935+0204,0.9094679,965.0239871598382,2.982031847764332,10.977425448075902,
J0935+0204,0.9757154,990.9252862439329,7.254153596155199,10.022829900501307,
J0935+0204,0.97933,214.57553794048937,1.4431982317246044,10.200405868007401,
J0935+0204,0.9810793,1310.116943493997,0.43789207115701195,11.678782265105788,
J0935+0204,0.9815804,786.4507456304924,2.63552002931368,10.95974424504404,SF+E
J0935+0204,0.9910504,123.47501801335622,0.9741103342324424,9.871370494086122,SF
J0935+0204,0.9917811,333.1957163803477,1.7628965515618362,10.60375121588166,
J0935+0204,0.9922547,600.9392635551411,2.728018578810791,10.770413334224859,SF+E
J0935+0204,1.02174,1277.950170456908,8.899872484169519,10.163636868462067,
J0935+0204,1.0366,1166.1543226711153,9.682947587275528,9.79540025246568,SF
J0935+0204,1.0465934,1502.2181836071436,1.7303865875607936,11.315367876815554,
J0935+0204,1.0504775,970.6387122360254,6.77424846741573,10.18123615611827,
J0935+0204,1.0593129,360.40157836427113,2.1238048204194793,10.4882652039561,
J0935+0204,1.06222,607.1268512882723,3.2468658191994266,10.626130323166006,
J0935+0204,1.0843139,738.3216823508269,4.023469291975297,10.613169840489297,SF+E
J0935+0204,1.15633,56.58463327426323,0.06192877861560254,11.338829675357536,
J0935+0204,1.1640756,1312.55691540415,7.009979345407091,10.676019428526368,SF+E
J0935+0204,1.212486,277.60102452997154,1.9160004516816584,10.316590397743237,
J0935+0204,1.2412332,1399.2674747612027,4.858673088640691,11.00177796231556,
J0935+0204,1.2540508,966.0118887517369,8.064140169795266,9.963495766005684,
J0935+0204,1.29769,856.8196097578979,7.94679904673336,9.764001759238335,SF
J0943+0531,-0.07364,-73.85467056794482,-2190.195605202366,,
J0943+0531,0.0,-0.8725777620693276,-27.93375273259303,,Star
J0943+0531,0.0,-1.289949045280384,-41.29502175605962,,Star
J0943+0531,0.0,-1.1430412672014252,-36.59207638461175,,Star
J0943+0531,0.0,-0.6422713116668903,-20.560973230390054,,Star
J0943+0531,0.0,-1.0351736688071256,-33.13892074349238,,M dwarf
J0943+0531,0.0,-0.79419168568364,-25.424386380827148,,Star
J0943+0531,0.0,-0.09136629846037748,-2.924901023413548,,M star
J0943+0531,0.0,-0.0897552953388048,-2.873328126640743,,Star
J0943+0531,0.0,-0.991272479530897,-31.73351595412359,,Star
J0943+0531,0.0004886,-0.02948357743317647,-0.9443162570703084,,
J0943+0531,0.00621,23.62076442794757,0.3031606851365186,7.125448476734878,
J0943+0531,0.01386,28.990626526361204,0.37408569843088096,7.126358358093928,
J0943+0531,0.087535,266.2385176991026,1.4407767899154678,9.787110956994782,SF
J0943+0531,0.09947,322.0493465278623,1.80833214049565,9.711776755561939,E
J0943+0531,0.1069276,124.63862890590009,0.9712726918515973,8.82369033585496,
J0943+0531,0.1432538,160.4948987894342,5873.933569944328,,E
J0943+0531,0.1483404,466.1563906762254,2.9594426230939983,9.459760301734953,SF+E
J0943+0531,0.17627,200.38861655732578,1.5887678039204776,8.885782643180233,
J0943+0531,0.22264,253.15159596269507,2.1588463548306556,8.752498719083164,
J0943+0531,0.22854,124.04062095674098,4878.410892819473,,SF+E
J0943+0531,0.22892,171.36818483352707,0.6729471392851445,10.503062119946293,SF+E
J0943+0531,0.229,303.49085933478136,1.6549741813545233,9.937314488396849,
J0943+0531,0.2293637,309.88208820667563,0.7046235531092666,10.887836750918293,E
J0943+0531,0.2321,307.99610106937416,2.2984504415702305,9.140244353135586,
J0943+0531,0.2511137,232.6414695936239,1.6064893439809962,9.377618526609828,
J0943+0531,0.2559657,30.99460506592056,0.21250361608197424,9.403292646200912,
J0943+0531,0.28304,481.239299630577,4.279330028598429,8.729623080963922,
J0943+0531,0.2831819,672.4354747648903,4.339794101204791,9.596375390406804,SF+E
J0943+0531,0.2851863,597.034264205616,2.325141741496534,10.552772208704939,SF+E
J0943+0531,0.29947,455.88270530958226,2.3112529992864737,10.164795910060034,
J0943+0531,0.2996612,265.6645479782699,1.748311647968856,9.567739064299168,
J0943+0531,0.3177383,381.8053862318406,1.836476117838162,10.279158394397587,
J0943+0531,0.3205896,440.46585338474,2.1387144882870763,10.265092813877597,SF
J0943+0531,0.32254,639.8010532511149,2.4760291397967142,10.584660956671135,SF+E
J0943+0531,0.34987,485.5450800717316,2.562400232287343,10.135009413852119,SF+E
J0943+0531,0.3500718,595.0220773017335,2.059492353393678,10.702825264201657,E
J0943+0531,0.3532186,102.84045607703018,4455.096303116276,,SF+E
J0943+0531,0.3533987,623.5163452699553,3.178791168043647,10.205806890115403,
J0943+0531,0.3546021,111.18167438479021,0.8982839851250272,9.099449459470252,SF+E
J0943+0531,0.37612,33.037681686943806,0.20165489137666762,9.844686198924098,
J0943+0531,0.38534,751.9439569031778,5.554963459407249,9.379372098258905,SF
J0943+0531,0.41703,341.5652137711584,2.3846263859113432,9.564748663115557,
J0943+0531,0.4452019,340.274350930559,3.1350786498152012,8.871478734533243,SF
J0943+0531,0.46822,715.5033624359821,4.998089203707556,9.624884567840793,SF+E
J0943+0531,0.471346,1193.217224547491,7.590679253258587,9.853817544126716,SF
J0943+0531,0.54846,420.01992922525596,2.2173926260849726,10.31316612435576,SF
J0943+0531,0.5485639,153.89682416241,0.9811705676064086,9.930463719087834,SF+E
J0943+0531,0.5488166,680.6030223877824,4.811507194247961,9.688160444669837,SF+E
J0943+0531,0.5532846,659.6473702109271,4.9127851896418635,9.565081145088246,SF
J0943+0531,0.5656721,138.08149522229775,0.6720522006682603,10.458820044873194,E
J0943+0531,0.5661881,51.55514247206799,0.3415462758965821,9.861102148501638,SF+E
J0943+0531,0.5673806,157.8404959226974,0.13314783259574065,11.369033831463444,E
J0943+0531,0.5730902,1134.0215459357057,4.507881515299739,10.703051241872197,SF+E
J0943+0531,0.57605,722.8295500118402,3.7526008819011127,10.364092371843103,
J0943+0531,0.57848,668.7204894762564,2.242515856746756,10.832019211707129,SF+E
J0943+0531,0.6929514,731.018071750956,4.358925140519387,10.20649853678514,
J0943+0531,0.70442,584.3874955796443,4.385249418730168,9.712676243209813,
J0943+0531,0.7253398,776.405107312309,6.257659641235043,9.561999060150558,SF+E
J0943+0531,0.7754074,80.39899559560426,0.43023251409976154,10.45893405123972,E
J0943+0531,0.79011,1037.689522285518,6.871490579965335,10.077057835254111,SF+E
J0943+0531,0.7923727,982.410786928031,7.564622834428678,9.741107266646983,SF
J0943+0531,0.8142,718.3469708049932,3.9531635376289445,10.440871379669549,E
J0943+0531,0.83228,1629.4400946795217,3.306537157217284,11.11236698097501,
J0943+0531,0.8733844,899.9503217466166,7.10675320827214,9.761048038851659,SF+E
J0943+0531,0.9431927,599.6040822577986,4.1413705335668105,10.118395642499568,SF+E
J0943+0531,0.9525831,1041.5698157595455,9.400231585443468,9.52045208238035,
J0943+0531,0.9958458,368.25757771780104,2.945286258356905,9.844661391525033,SF
J0943+0531,0.9971762,537.6528536513634,2.864393846578094,10.597573402686411,SF+E
J0943+0531,1.026926,847.2306543205565,7.048860639831423,9.782219273133753,
J0943+0531,1.1054099,551.9980633908158,3.814498305089619,10.240983504179432,
J0943+0531,1.20155,1018.8319536546284,1.6154877587902314,11.238981118396593,E
J1001+5944,0.056,129.85272868887415,0.9793750960139148,8.83500773261068,
J1001+5944,0.06991,267.67203903257524,2.8613794759870133,7.818904619661319,
J1001+5944,0.07317,84.39952323677507,0.5647230958963243,9.207041996617782,SF
J1001+5944,0.0733958,97.49698252238831,1.021152371177557,7.887275010424191,SF+E
J1001+5944,0.088727,183.2809318515708,2.122951973192669,7.615719056056266,
J1001+5944,0.09226,281.4764002078854,2.0355254959979168,9.015620368923413,
J1001+5944,0.1503949,77.872422499727,0.6681067123416565,8.617035204082168,SF
J1001+5944,0.152,398.5494832453423,3.551899038985128,8.509381002768869,
J1001+5944,0.18391,512.3774288963723,2.255754175896882,10.307557895257295,
J1001+5944,0.23782,38.53345789578146,0.2917437471557875,9.108836686229248,SF
J1001+5944,0.24453,459.4020639847806,3.699544742071658,8.947673725932795,
J1001+5944,0.2538759,660.3431289803233,4.387488178450026,9.483144890734534,SF
J1001+5944,0.27104,546.4219574062055,2.9818788983910665,9.982537666215054,SF
J1001+5944,0.2806913,365.0270690493189,2.1608312051770686,9.806646930574251,SF+E
J1001+5944,0.281306,796.4732103655253,6.804251452692573,8.83892062297221,SF
J1001+5944,0.281961,495.39792207054086,4.7732593560630745,8.502326432112643,SF+E
J1001+5944,0.28219,520.8676910521554,0.767219116402555,11.099254378405123,E
J1001+5944,0.2822419,459.57088462329324,3.0524219715591223,9.521500497710582,SF+E
J1001+5944,0.282418,273.7976938042434,0.8115802082716664,10.773479405942473,SF+E
J1001+5944,0.282726,283.5806893578155,1.8934943344468593,9.508451055981135,SF+E
J1001+5944,0.2828567,341.4754213693346,2.8387244926704724,8.91711357807929,SF
J1001+5944,0.303086,54.711536804309844,0.3176015790204341,9.878688482061508,SF
J1001+5944,0.3038205,36.928595522372596,0.16455630376917932,10.391698177673538,SF
J1001+5944,0.3039815,236.4852285063482,1.9038559754563786,9.036829516319472,SF
J1001+5944,0.3045134,502.65140788062774,3.212553388101518,9.647886670850404,SF+E
J1001+5944,0.3050435,334.9960384759288,1.33869147591245,10.537373105926175,SF
J1001+5944,0.3053359,377.43446087818234,2.3786066878287384,9.683938238323796,SF+E
J1001+5944,0.30579,524.6118288640781,0.9968055267740388,10.999532297172701,E
J1001+5944,0.3185,546.578458370866,4.4848648697322755,9.005766905602874,
J1001+5944,0.32748,847.1789564793967,7.8813344190531325,8.672261795823994,SF
J1001+5944,0.33306,503.321263354075,2.5980298506032895,10.162477088887622,E
