specfile,restwave,zsys,col,sigcol,bval,sigbval,vel,sigvel,nflag,bflag,vflag,vlim1,vlim2,wobs1,wobs2,pix1,pix2,z_comp,trans,rely,comment ,QSO
J1001+5944_nbin3_norm.fits,926.2256,0.48172,14.459,0.02,33.642,2.8,-3.886,1.943,66,66,66,-77.9046,77.9046,1372.1635915633522,1372.6449728186321,7912,7928,0.4817,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,930.7482,0.48172,14.459,0.0,33.642,0.0,-3.886,0.0,66,66,66,-77.9046,77.9046,1378.8636299332745,1379.3473616902734,8136,8152,0.4817,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,937.8034,0.48172,14.459,0.0,33.642,0.0,-3.886,0.0,66,66,66,-77.9046,77.9046,1389.31560682875,1389.8030053393259,8486,8502,0.4817,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,949.743,0.48172,14.459,0.0,33.642,0.0,-3.886,0.0,66,66,66,-77.9046,77.9046,1407.0036133120834,1407.4972171139364,9077,9094,0.4817,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.48172,14.459,0.0,33.642,0.0,-3.886,0.0,66,66,66,-77.9046,77.9046,1440.7715044792221,1441.2769547037158,10023,10037,0.4817,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.48172,14.459,0.0,33.642,0.0,-3.886,0.0,66,66,66,-77.9046,77.9046,1519.5635468273206,1520.0966388085876,12169,12184,0.4817,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,949.743,0.58941,13.867,0.102,20.0,8.222000000000001,10.989,5.526,67,67,67,-48.4121,48.4121,1509.3790766320787,1509.6858158569214,11892,11900,0.5894699999999999,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.58941,13.867,0.0,20.0,0.0,10.989,0.0,67,67,67,-48.4121,48.4121,1545.6039646902466,1545.918065613853,12879,12887,0.5894699999999999,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.58941,13.867,0.0,20.0,0.0,10.989,0.0,67,67,67,-48.4121,48.4121,1630.1290213426416,1630.4602996279584,15173,15182,0.5894699999999999,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,949.743,0.6047899999999999,13.88,0.106,20.0,7.398,-21.664,4.556,68,68,68,-81.7998,81.7998,1523.8819472518076,1524.400231053673,12287,12301,0.60468,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.6047899999999999,13.88,0.0,20.0,0.0,-21.664,0.0,68,68,68,-81.7998,81.7998,1560.4549021891678,1560.9856247302444,13283,13298,0.60468,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.6047899999999999,13.88,0.0,20.0,0.0,-21.664,0.0,68,68,68,-81.7998,81.7998,1645.7921179470734,1646.3518643221182,15599,15615,0.60468,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,949.743,0.6268600000000001,14.084,0.103,49.6,13.865,-9.916,9.494,69,69,69,-75.1223,75.1223,1544.8641955208295,1545.3401706607306,12859,12872,0.6268100000000001,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.6268600000000001,14.084,0.0,49.6,0.0,-9.916,0.0,69,69,69,-75.1223,75.1223,1581.9407215004294,1582.4281199775344,13869,13882,0.6268100000000001,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.6268600000000001,14.084,0.0,49.6,0.0,-9.916,0.0,69,69,69,-75.1223,75.1223,1668.4529407754044,1668.9669938062189,16216,16230,0.6268100000000001,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,920.963,0.63236,14.607,0.042,44.77,5.122000000000001,-9.167,3.79,70,70,70,-124.0909,124.0909,1502.965252247208,1503.727667207872,11717,11738,0.63231,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,923.1503,0.63236,14.607,0.0,44.77,0.0,-9.167,0.0,70,70,70,-124.0909,124.0909,1506.534815732647,1507.299041439501,11814,11835,0.63231,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,926.2256,0.63236,14.607,0.0,44.77,0.0,-9.167,0.0,70,70,70,-124.0909,124.0909,1511.553550513779,1512.3203220935168,11951,11972,0.63231,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,930.7482,0.63236,14.607,0.0,44.77,0.0,-9.167,0.0,70,70,70,-124.0909,124.0909,1518.9342060339395,1519.7047216271726,12152,12173,0.63231,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,937.8034,0.63236,14.607,0.0,44.77,0.0,-9.167,0.0,70,70,70,-124.0909,124.0909,1530.4479372562084,1531.2242934641354,12466,12487,0.63231,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,949.743,0.63236,14.607,0.0,44.77,0.0,-9.167,0.0,70,70,70,-124.0909,124.0909,1549.932763384653,1550.719003735227,12997,13018,0.63231,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.63236,14.607,0.0,44.77,0.0,-9.167,0.0,70,70,70,-124.0909,124.0909,1587.13093428853,1587.936044298242,14010,14032,0.63231,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.63236,14.607,0.0,44.77,0.0,-9.167,0.0,70,70,70,-124.0909,124.0909,1673.9269927875077,1674.7761321674445,16366,16389,0.63231,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,949.743,0.6475,13.956,0.099,21.651,8.08,-8.8,5.086,71,71,71,-68.4447,68.4447,1564.480362267742,1564.9140281120785,13393,13405,0.64745,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.6475,13.956,0.0,21.651,0.0,-8.8,0.0,71,71,71,-68.4447,68.4447,1602.0276735229156,1602.4717472872428,14416,14428,0.64745,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.6475,13.956,0.0,21.651,0.0,-8.8,0.0,71,71,71,-68.4447,68.4447,1689.6383959050659,1690.1067549073618,16793,16806,0.64745,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.6581100000000001,13.864,0.912,4.342,7.563,2.804,3.143,72,72,72,-30.0489,30.0489,1612.4792770547274,1612.6742363158085,14692,14697,0.65813,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.6581100000000001,13.864,0.0,4.342,0.0,2.804,0.0,72,72,72,-30.0489,30.0489,1700.6615704219541,1700.8671914974218,17094,17099,0.65813,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,949.743,0.67304,13.965,0.121,35.6,11.66,-16.617,7.862,73,73,73,-65.6624,65.6624,1588.7469804486386,1589.1630176310227,14054,14065,0.67294,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.67304,13.965,0.0,35.6,0.0,-16.617,0.0,73,73,73,-65.6624,65.6624,1626.876687167458,1627.3027091843965,15084,15096,0.67294,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.67304,13.965,0.0,35.6,0.0,-16.617,0.0,73,73,73,-65.6624,65.6624,1715.8463374082608,1716.2956574601033,17507,17519,0.67294,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.6764,13.422,0.58,4.0,18.938,2.175,9.063,74,74,74,-63.9931,63.9931,1630.1563028385735,1630.571494326124,15173,15185,0.67642,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.6764,13.422,0.0,4.0,0.0,2.175,0.0,74,74,74,-63.9931,63.9931,1719.3053067215333,1719.7432039505343,17601,17613,0.67642,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,930.7482,0.68171,14.296,0.083,41.2,9.919,29.354,7.041,75,75,75,-45.6298,45.6298,1565.107877830143,1565.3912062000409,13410,13418,0.68188,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,937.8034,0.68171,14.296,0.0,41.2,0.0,29.354,0.0,75,75,75,-45.6298,45.6298,1576.971611866553,1577.2570879046552,13733,13741,0.68188,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,949.743,0.68171,14.296,0.0,41.2,0.0,29.354,0.0,75,75,75,-45.6298,45.6298,1597.0487519761346,1597.3378625390255,14280,14288,0.68188,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.68171,14.296,0.0,41.2,0.0,29.354,0.0,75,75,75,-45.6298,45.6298,1635.377700057793,1635.6737492340112,15316,15324,0.68188,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.68171,14.296,0.0,41.2,0.0,29.354,0.0,75,75,75,-45.6298,45.6298,1724.8122485601,1725.124487894964,17751,17760,0.68188,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,949.743,0.68737,13.739,0.129,15.804,8.901,-10.386,5.28,76,76,76,-54.5332,54.5332,1602.3905448711716,1602.7360674057486,14426,14435,0.6873100000000001,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.68737,13.739,0.0,15.804,0.0,-10.386,0.0,76,76,76,-54.5332,54.5332,1640.847695239882,1641.2015102672665,15465,15474,0.6873100000000001,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.68737,13.739,0.0,15.804,0.0,-10.386,0.0,76,76,76,-54.5332,54.5332,1730.581383536869,1730.9545477868987,17909,17919,0.6873100000000001,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,949.743,0.69348,13.918,0.112,15.514,6.229,-7.897,3.831,77,77,77,-61.2107,61.2107,1608.1753499503593,1608.563181146901,14581,14592,0.69343,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.69348,13.918,0.0,15.514,0.0,-7.897,0.0,77,77,77,-61.2107,61.2107,1646.7713348369693,1647.1684739283248,15626,15637,0.69343,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.69348,13.918,0.0,15.514,0.0,-7.897,0.0,77,77,77,-61.2107,61.2107,1736.828971560572,1737.2478291548318,18079,18090,0.69343,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,949.743,0.72124,13.957,0.108,20.0,7.697,-2.914,4.923,78,78,78,-48.9686,48.9686,1634.5765102966336,1634.8867755073072,15294,15302,0.72122,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.72124,13.957,0.0,20.0,0.0,-2.914,0.0,78,78,78,-48.9686,48.9686,1673.8061193621897,1674.1238308947968,16362,16371,0.72122,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.72124,13.957,0.0,20.0,0.0,-2.914,0.0,78,78,78,-48.9686,48.9686,1765.3422180629764,1765.6773044120996,18855,18864,0.72122,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,930.7482,0.72192,14.388,0.042,40.09,6.584,-16.522000000000002,4.603,79,79,79,-64.2713,64.2713,1602.4705664961307,1602.8696452267013,14428,14439,0.72182,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,937.8034,0.72192,14.388,0.0,40.09,0.0,-16.522000000000002,0.0,79,79,79,-64.2713,64.2713,1614.6175148767386,1615.019618679246,14750,14761,0.72182,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,949.743,0.72192,14.388,0.0,40.09,0.0,-16.522000000000002,0.0,79,79,79,-64.2713,64.2713,1635.1739420347358,1635.5811652029447,15310,15321,0.72182,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.72192,14.388,0.0,40.09,0.0,-16.522000000000002,0.0,79,79,79,-64.2713,64.2713,1674.4178893789722,1674.83488584662,16379,16390,0.72182,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.72192,14.388,0.0,40.09,0.0,-16.522000000000002,0.0,79,79,79,-64.2713,64.2713,1765.987444189156,1766.427245107916,18873,18885,0.72182,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.7229399999999999,13.702,0.151,11.334,8.962,-3.735,4.989,80,80,80,-20.5891,20.5891,1675.5551039047891,1675.6886873545102,16410,16414,0.72292,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.7229399999999999,13.702,0.0,11.334,0.0,-3.735,0.0,80,80,80,-20.5891,20.5891,1767.1868500165076,1767.3277387972919,18905,18909,0.72292,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,949.743,0.7318600000000001,13.888,0.219,17.298,13.678,-0.342,8.359,81,81,81,-28.3795,28.3795,1644.7324425591055,1644.9122551644546,15570,15575,0.7318600000000001,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.7318600000000001,13.888,0.0,17.298,0.0,-0.342,0.0,81,81,81,-28.3795,28.3795,1684.2057925874387,1684.3899206703256,16645,16650,0.7318600000000001,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.7318600000000001,13.888,0.0,17.298,0.0,-0.342,0.0,81,81,81,-28.3795,28.3795,1776.3106223400425,1776.5048199083813,19154,19159,0.7318600000000001,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,949.743,0.73212,14.066,0.183,28.1,16.169,12.598,9.624,82,82,82,-19.4761,19.4761,1645.0110197946085,1645.1344204282716,15578,15581,0.7322,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,972.5367,0.73212,14.066,0.0,28.1,0.0,12.598,0.0,82,82,82,-19.4761,19.4761,1684.491055637876,1684.617417869596,16653,16657,0.7322,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7222,0.73212,14.066,0.0,28.1,0.0,12.598,0.0,82,82,82,-19.4761,19.4761,1776.6114856839895,1776.7447583371622,19162,19166,0.7322,H I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1199.5496,-7e-05,19.135,21.536,24.663,999.898,-50.0,71.161,4,4,4,-75.957,75.957,1199.1658337585984,1199.7736821986493,2134,2154,-0.00023,N I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1200.2233,-7e-05,19.135,0.0,24.663,0.0,-50.0,0.0,4,4,4,-75.957,75.957,1199.8393182249374,1200.4475080493664,2157,2177,-0.00023,N I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1200.7098,-7e-05,19.135,0.0,24.663,0.0,-50.0,0.0,4,4,4,-75.957,75.957,1200.3256625812887,1200.9340989301352,2173,2193,-0.00023,N I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,877.7983,0.30317,15.476,,34.59,,36.354,2.675,49,49,49,-75.6787,75.6787,1143.7026051777486,1144.1457826655976,278,293,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,877.8787,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1143.80736009634,1144.2505781760538,282,297,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,921.857,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1201.1076491049753,1201.573070682365,2199,2215,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,922.2,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1201.5545513074244,1202.0201460565754,2214,2230,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,924.95,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1205.1375864582542,1205.6045696107458,2334,2350,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,925.442,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1205.7786240197845,1206.2458555702553,2355,2371,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,929.5168,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1211.0877700680035,1211.5570588788125,2533,2549,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,930.2566,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1212.0516716696707,1212.5213339862214,2565,2581,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,936.6295,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1220.3550624742975,1220.8279423019924,2843,2859,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,948.6855,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1236.0630885755365,1236.5420551634738,3369,3385,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,950.8846,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1238.9283440665145,1239.4084209227374,3465,3481,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,971.7376,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1266.09817388479,1266.5887788773218,4374,4390,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,976.4481,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1272.2355873676934,1272.7285705689285,4579,4596,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,988.5778,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1288.0396388109743,1288.5387459816616,5108,5125,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,988.6549,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1288.140094087385,1288.639240183853,5111,5128,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,988.7734,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1288.294490329339,1288.793696253369,5117,5133,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7616,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1336.4872251533134,1337.0051054556786,6719,6736,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1039.2304,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1354.0360192767673,1354.5606996252802,7306,7323,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1302.1685,0.30317,15.476,0.0,34.59,0.0,36.354,0.0,49,49,49,-75.6787,75.6787,1696.623821019477,1697.2812519629929,16984,17002,0.30333000000000004,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,877.7983,0.30378,14.963,0.223,57.0,12.491,-50.0,25.399,54,54,54,-62.8801,62.8801,1144.2731139736632,1144.6413423490671,297,310,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,877.8787,0.30378,14.963,0.0,57.0,0.0,-50.0,0.0,54,54,54,-62.8801,62.8801,1144.37792114675,1144.7461832492202,301,313,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,921.857,0.30378,14.963,0.0,57.0,0.0,-50.0,0.0,54,54,54,-62.8801,62.8801,1201.7067930393794,1202.0935036373207,2219,2232,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,924.95,0.30378,14.963,0.0,57.0,0.0,-50.0,0.0,54,54,54,-62.8801,62.8801,1205.738740630894,1206.1267487141065,2354,2367,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,929.5168,0.30378,14.963,0.0,57.0,0.0,-50.0,0.0,54,54,54,-62.8801,62.8801,1211.6918923479739,1212.0818161621064,2553,2566,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,930.2566,0.30378,14.963,0.0,57.0,0.0,-50.0,0.0,54,54,54,-62.8801,62.8801,1212.65627476899,1213.04650892247,2586,2599,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,936.6295,0.30378,14.963,0.0,57.0,0.0,-50.0,0.0,54,54,54,-62.8801,62.8801,1220.963807522292,1221.3567150491585,2864,2877,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,948.6855,0.30378,14.963,0.0,57.0,0.0,-50.0,0.0,54,54,54,-62.8801,62.8801,1236.679669198108,1237.0776341069422,3389,3403,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,950.8846,0.30378,14.963,0.0,57.0,0.0,-50.0,0.0,54,54,54,-62.8801,62.8801,1239.5463539535233,1239.9452413647368,3485,3499,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,971.7376,0.30378,14.963,0.0,57.0,0.0,-50.0,0.0,54,54,54,-62.8801,62.8801,1266.7297367940835,1267.1373718484767,4395,4409,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,976.4481,0.30378,14.963,0.0,57.0,0.0,-50.0,0.0,54,54,54,-62.8801,62.8801,1272.8702117794792,1273.2798228456309,4600,4614,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,988.5778,0.30378,14.963,0.0,57.0,0.0,-50.0,0.0,54,54,54,-62.8801,62.8801,1288.6821466972915,1289.0968460618888,5130,5143,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,988.6549,0.30378,14.963,0.0,57.0,0.0,-50.0,0.0,54,54,54,-62.8801,62.8801,1288.7826520834233,1289.1973837907667,5133,5147,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,988.7734,0.30378,14.963,0.0,57.0,0.0,-50.0,0.0,54,54,54,-62.8801,62.8801,1288.9371253422642,1289.351906759276,5138,5152,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1025.7616,0.30378,14.963,0.0,57.0,0.0,-50.0,0.0,54,54,54,-62.8801,62.8801,1337.153899963815,1337.584197593145,6741,6756,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1039.2304,0.30378,14.963,0.0,57.0,0.0,-50.0,0.0,54,54,54,-62.8801,62.8801,1354.7114478851186,1355.1473955531214,7328,7343,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1302.1685,0.30378,14.963,0.0,57.0,0.0,-50.0,0.0,54,54,54,-62.8801,62.8801,1697.4701413905834,1698.0163891917664,17007,17022,0.30356,O I,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1250.578,-7e-05,15.053,0.031,23.906,2.445,1.588,1.634,5,5,5,-60.7656,60.7656,1250.233100312305,1250.7400651840946,3843,3860,-7e-05,S II,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1253.805,-7e-05,15.053,0.0,23.906,0.0,1.588,0.0,5,5,5,-60.7656,60.7656,1253.459210330799,1253.9674833782012,3951,3968,-7e-05,S II,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1259.518,-7e-05,15.053,0.0,23.906,0.0,1.588,0.0,5,5,5,-60.7656,60.7656,1259.170634729824,1259.6812237385761,4142,4159,-7e-05,S II,b,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,912.7032,0.41609,16.34,0.0,42.698,0.0,-16.025,0.0,64,64,64,-71.2271,71.2271,1292.2559295274064,1292.6896242409455,5249,5264,0.41602,S II,a,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1260.4221,-0.00043,13.878,0.021,25.373,1.317,-6.682,1.139,8,8,8,-33.8885,33.8885,1259.7338970950486,1260.018852991677,4161,4170,-0.00046,SiII,a,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1304.3702,-0.00043,13.878,0.0,25.373,0.0,-6.682,0.0,8,8,8,-33.8885,33.8885,1303.6580009987515,1303.9528926702606,5621,5631,-0.00046,SiII,a,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1526.707,-0.00043,13.878,0.0,25.373,0.0,-6.682,0.0,8,8,8,-33.8885,33.8885,1525.8734029118427,1526.2185604285773,12341,12351,-0.00046,SiII,a,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1260.4221,-6e-05,15.321,0.326,20.6,2.377,-12.880999999999998,1.048,3,3,3,-78.2941,78.2941,1260.0212592954476,1260.6796055033406,4170,4192,-0.0001,SiII,a,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1304.3702,-6e-05,15.321,0.0,20.6,0.0,-12.880999999999998,0.0,3,3,3,-78.2941,78.2941,1303.9553828764626,1304.6366841443935,5631,5654,-0.0001,SiII,a,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1526.707,-6e-05,15.321,0.0,20.6,0.0,-12.880999999999998,0.0,3,3,3,-78.2941,78.2941,1526.221475103598,1527.018907776362,12351,12372,-0.0001,SiII,a,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,889.7228,0.30342,14.74,0.026,36.884,1.19,-2.658,1.1840000000000002,50,50,50,-73.6198,73.6198,1159.4629268776164,1159.8999039452078,806,820,0.30341,SiII,a,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,989.8731,0.30342,14.74,0.0,36.884,0.0,-2.658,0.0,50,50,50,-73.6198,73.6198,1289.976115890724,1290.4622806203745,5173,5189,0.30341,SiII,a,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1020.6989,0.30342,14.74,0.0,36.884,0.0,-2.658,0.0,50,50,50,-73.6198,73.6198,1330.1474729598515,1330.6487774248105,6507,6524,0.30341,SiII,a,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1190.4158,0.30342,14.74,0.0,36.884,0.0,-2.658,0.0,50,50,50,-73.6198,73.6198,1551.3179921536905,1551.9026511120742,13034,13050,0.30341,SiII,a,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1193.2897,0.30342,14.74,0.0,36.884,0.0,-2.658,0.0,50,50,50,-73.6198,73.6198,1555.0631816728906,1555.6492521140356,13136,13152,0.30341,SiII,a,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1260.4221,0.30342,14.74,0.0,36.884,0.0,-2.658,0.0,50,50,50,-73.6198,73.6198,1642.548327599598,1643.1673693429202,15511,15528,0.30341,SiII,a,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1304.3702,0.30342,14.74,0.0,36.884,0.0,-2.658,0.0,50,50,50,-73.6198,73.6198,1699.8203146237702,1700.460940968346,17071,17088,0.30341,SiII,a,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,889.7228,0.30391,13.692,0.052000000000000005,37.411,3.992,-22.628,4.187,55,55,55,-54.9227,54.9227,1159.9584640522626,1160.2844627698655,822,833,0.30381,SiII,a,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,989.8731,0.30391,13.692,0.0,37.411,0.0,-22.628,0.0,55,55,55,-54.9227,54.9227,1290.5274324572233,1290.8901267269327,5191,5203,0.30381,SiII,a,-- ,J1001+5944
J1001+5944_nbin3_norm.fits,1020.6989,0.30391,13.692,0.0,37.411,0.0,-22.628,0.0,55,55,55,-54.9227,54.9227,1330.71595816566,1331.089947156904,6526,6538,0.30381,SiII,a,-- ,J1001+5944
